"FIPS","County.Name","State","X2018.Total.Population","Area.in.SQ.KM","Premature.death.rate..years.per.100.000.population.","Poor.or.fair.health....","Poor.physical.health.days..per.past.30.days.","Poor.mental.health.days..per.past.30.days.","Adult.smoking....","Adult.obesity....","Food.environment.index","Physical.inactivity....","Access.to.exercise.opportunities....","Excessive.drinking.prevalence","Alcohol.impaired.driving.deaths....","Uninsured....","Preventable.hospital.stays.rate..per.100.000.Medicare.enrollees.","Mammography.screening....","Flu.vaccinations....","Some.college....","Unemployment.rate","Children.in.poverty....","Income.inequality.ratio","Children.in.single.parent.households....","Social.associations.rate..per.10.000.population.","Air.pollution...particulate.matter..density.","Percentage.of.households.with.severe.housing.problems","Percentage.of.households.with.high.housing.costs","Percentage.of.households.with.overcrowding","Percentage.of.households.with.lack.of.kitchen.or.plumbing.facilities","Driving.alone.to.work....","Long.commute...driving.alone....","Premature.age.adjusted.mortality.rate","Frequent.physical.distress....","Frequent.mental.distress....","Diabetes.prevalence....of.adults.age.20.and.above.","Food.insecurity....","Limited.access.to.healthy.foods....","Insufficient.sleep....","Uninsured.adults....","Uninsured.children....","Other.primary.care.providers","Ratio.of.population.to.primary.care.providers.other.than.physicians.","Median.household.income","Homeownership....","Severe.housing.cost.burden....","Population","X..below.18.years.of.age","X..65.and.older","X..Non.Hispanic.African.American","Non.Hispanic.African.American.population","X..American.Indian.and.Alaskan.Native","American.Indian.and.Alaskan.Native.population","X..Asian","Asian.population","X..Native.Hawaiian.Other.Pacific.Islander","Native.Hawaiian.Other.Pacific.Islander.population","X..Hispanic","Hispanic.population","X..Non.Hispanic.white","Non.Hispanic.white.population","X..not.proficient.in.English","Population.not.proficient.in.English","X..Females","X..Rural","Population.living.in.rural.areas","covdeaths","covcases","dthpcas","NMDS1","NMDS2","hlthidx"
1073,"Jefferson","AL",677255,1123.87,10995.214589926,19.839865618,4.009718001,4.282153636,18.407875572,0.333,6.2,27.9,79.535162028,16.131992422,16.113744076,9.851664704,4236,47,43,67.333172594,4.240381007,23.1,5.432477737,43.666324741,14.495368608,13.4,17.734641475,16.319871832,1.469742843,0.875713793,84.384946513,32.9,498.5,12.997250469,12.912101373,13.2,0.19,12.271590614,36.345132637,0.126764636,2.500701907,0.00127428,784.758333333,50731,62.81762883,15.624427651,659197,22.89345977,15.393880737,43.117914675,284232,0.291111762,1919,1.726494508,11381,0.058101,383,3.881995822,25590,49.883115366,328828,1.251060117,7715,52.695476466,9.833765145,64752,157,5538,2.83495846876129,-0.0112949564430069,-0.0146925172773107,0.434007965765243
1075,"Lamar","AL",14314,605.44,12557.421713905,25.080583648,4.880416147,4.96969163,20.686247914,0.35,7.7,36.4,17.529524856,13.901926643,21.428571429,11.118293471,5852,38,42,54.252199413,4.225846046,26.1,4.747185741,23.517915309,8.621928438,10.3,11.563517915,9.841534612,0.716612378,1.54723127,84.35207824,40.6,600.1,15.241731135,15.180951718,15.7,0.162,0.75067659,37.876546852,0.140406207,3.264773098,0.000645346,1549.555555556,39796,75.760093039,7.758772703,13946,21.848558727,21.46852144,10.576509393,1475,0.293991109,41,0.107557723,15,0.014341,2,1.577513265,220,85.967302452,11989,0.014988,2,51.068406712,100,14564,1,81,1.23456790123457,0.0907560273147345,0.0104129700805646,0.276223891126109
1077,"Lauderdale","AL",93259,720.51,8950.955890778,19.384356252,4.292568461,4.542209387,18.749838657,0.346,7.5,28.2,58.831397167,14.675525713,27.941176471,9.936147231,5480,42,51,58.304522851,4.612114264,18.8,4.548840625,35.721210815,15.056652007,11,12.768712769,11.640142049,0.997150997,0.492100492,87.998573684,29.1,433.2,13.21558562,13.597123879,14.4,0.151,5.038074088,35.058161009,0.124708157,2.522959447,0.000724027,1381.164179104,46646,68.411243982,10.551012568,92538,19.859949426,19.571419309,10.018586959,9271,0.443061229,410,0.795348938,736,0.0605157,56,2.676738205,2477,84.648468737,78332,0.524776031,461,52.115887527,49.295106192,45701,6,503,1.19284294234592,0.0255830600534572,0.00111714055567153,0.37698976277335
1079,"Lawrence","AL",33780,717.27,11245.917551024,21.412352234,4.644699353,4.74040373,21.1006472,0.35,7.9,34.9,48.985118961,15.400817329,23.80952381,13.982723764,6598,39,39,50.4002001,4.882697947,24.4,4.950089526,30.015229129,13.235471062,11.3,11.451791651,9.841628959,1.536756557,0.664942741,86.642276423,47.9,539.6,14.281066041,14.251136564,14.9,0.146,2.122488173,38.71894829,0.177612536,3.564303764,0.000393355,2542.230769231,42912,79.986213235,10.434854225,33049,21.601258737,18.191170686,10.72952283,3546,5.827710369,1926,0.211806711,70,0.0211807,7,2.196738177,726,76.637719749,25328,0.143075162,45,51.269327362,91.289787123,31348,0,112,0,0.062180759480333,0.0168022573713632,0.320404966376885
1081,"Lee","AL",160299,616.05,7084.994902034,19.3778864,4.186244494,4.403108973,18.735733276,0.314,6.4,22.1,66.412115767,18.411056288,30.666666667,10.488907719,3778,36,45,71.328096677,3.913220892,19.2,6.231044924,37.615551526,8.113666811,12.1,19.914290712,18.245488013,1.915340213,0.778380269,84.749421525,28.1,361.7,13.171861462,13.655660106,9.5,0.18,12.249503723,36.567048095,0.131493727,2.612180835,0.000519789,1923.857142857,51372,59.205776173,17.760287754,161604,21.310116086,11.516422861,23.004999876,37177,0.367565159,594,4.032078414,6516,0.097769857,158,3.770327467,6093,67.420360882,108954,1.385475922,2041,50.721516794,27.409498955,38441,38,1459,2.60452364633311,-0.0184413007078317,-0.0208253685267076,0.445057142121591
1083,"Limestone","AL",92263,607.48,7645.140485892,18.415583262,4.043275324,4.347254026,18.782646691,0.336,8.2,27.3,60.35370008,15.694380923,25.688073394,11.062937791,5951,45,44,57.369067103,3.978876667,16.5,5.091074856,26.194414253,9.37975052,11.8,11.066273475,8.996539792,1.986652181,0.558745926,88.309873732,39.8,369,12.302609671,12.626349816,12.4,0.124,3.518353856,37.394783588,0.141348161,3.179643129,0.000487278,2052.217391304,57342,77.129006361,9.763789663,94402,22.840617784,14.926590538,13.228533294,12488,0.819897884,774,1.641914366,1550,0.201266922,190,6.077201754,5737,76.470837482,72190,0.903488857,780,49.782843584,57.609142084,47690,1,523,0.191204588910134,-0.0562004365551984,0.0155840385386598,0.503437670064304
1085,"Lowndes","AL",10819,724.94,17068.203733005,30.048412052,5.359850386,5.121477359,22.357404909,0.462,4.5,32.9,4.867687406,10.758840108,54.545454545,11.353447231,5337,44,36,38.635394456,8,40,5.763637951,73.324851569,6.758061402,10.9,21.144859813,18.53188929,1.962616822,1.752336449,84.448991523,60.1,689.1,17.151291809,16.010889847,18.2,0.281,13.062144953,42.738631175,0.145021645,3.029028187,0.000198491,5038,33130,73.404502205,17.136025505,10076,22.508932116,18.161969035,72.42953553,7298,0.327510917,33,0.357284637,36,0.0396983,4,1.657403732,167,24.732036522,2492,0.0514721,5,52.610162763,100,11299,23,482,4.77178423236515,0.163812484683035,0.00581760779876671,0.163269119914545
1087,"Macon","AL",19866,613.28,11805.597214039,29.9782061,5.169402174,4.851559013,21.789731149,0.467,3.9,30.7,32.267387656,11.820091953,40.740740741,10.422719349,5299,40,33,51.764099923,5.778003041,44.7,6.426694878,59.760023412,7.910140801,11.7,20.786516854,19.107711918,2.122347066,0.674157303,79.256060184,36.4,574.2,16.686627893,15.307635098,19.3,0.27,21.63866443,45.893167968,0.128479055,2.194828623,0.000959744,1041.944444444,30849,64.684156903,18.714609287,18755,17.270061317,19.376166356,80.506531592,15099,0.245267929,46,0.565182618,106,0.0159957,3,1.770194615,332,15.713143162,2947,0.0380084,7,54.364169555,55.54726832,11916,9,203,4.43349753694581,0.189584389344212,0.0066943900322824,0.123422408213019
1089,"Madison","AL",367309,812.68,8015.292878361,14.718348073,3.775368643,4.035996713,16.421107871,0.318,7.5,21.9,69.156927341,15.591933181,30.813953488,8.762772844,5154,45,44,73.221615721,3.848635193,18.1,5.105284787,31.056630275,10.757296893,11.6,12.561245599,11.295180723,1.342866476,0.616992705,87.74498412,25.4,381.7,11.528021099,12.101493368,12.9,0.143,7.467345123,36.153621615,0.11173988,2.18760917,0.00101095,989.167123288,62750,67.507187898,10.849497843,361046,22.021016713,14.63857791,24.477767376,88376,0.810423049,2926,2.7171053,9810,0.11383591,411,4.91017765,17728,64.726655329,233693,1.166434122,3879,51.141405804,16.441514765,55048,9,1579,0.569981000633312,-0.0935640864542109,0.0133968465633593,0.561206725367596
1091,"Marengo","AL",20255,982.82,11227.691876209,27.404507555,5.151575309,4.826014137,21.433259575,0.407,5.3,31.5,44.556998145,11.608091305,45.161290323,10.100295744,6242,36,32,49.526952695,5.653942018,32.5,6.864045645,51.124834583,20.8407462,10.6,18.115942029,16.489028213,1.388888889,1.992753623,87.970039743,33.2,541.4,16.693056382,15.601565692,18.9,0.236,12.628970654,39.260683911,0.130206011,2.697411355,0.000619355,1614.583333333,37469,71.335423197,16.17832609,19375,22.787096774,19.334193548,51.127741935,9906,0.252903226,49,0.283870968,55,0.175483871,34,2.518709677,488,44.913548387,8702,0.226439508,42,52.929032258,69.315641794,14575,11,319,3.44827586206897,0.115355842754416,0.0177988655326703,0.238189381584704
1093,"Marion","AL",30517,743.54,10859.874082856,20.860464269,4.594114275,4.768314047,20.818324633,0.364,7.9,31.6,46.416038472,13.824202599,8.823529412,11.399991377,7117,36,39,55.373459028,4.785491731,27.5,4.757926907,29.853829044,11.000733382,10.5,12.22965002,10.587295246,1.258356272,0.943767204,85.295382234,28.1,538.6,14.160677816,14.471120125,17.8,0.139,3.254542626,37.537653308,0.146328548,2.672571778,0.000670399,1491.65,38049,75.652453224,9.414172423,29833,20.876210907,21.030402574,3.747527905,1118,0.405591124,121,0.35195924,105,0.067039855,20,2.547514497,760,91.794321724,27385,0.536503261,153,50.507826903,88.854951911,27346,13,240,5.41666666666667,0.110962395032233,0.0281925124030034,0.244982222356974
1095,"Marshall","AL",95117,623.24,10530.241044308,21.961210101,4.710150496,4.98102738,21.59965441,0.33,8.1,32.9,61.560541395,14.571718343,26.829268293,13.725968013,5877,36,45,50.63156098,3.804502707,31.4,4.777287454,33.266146325,9.773321984,11.8,13.922942207,10.682122158,3.05020432,1.007005254,84.760142725,29.3,532,14.828246456,14.745519965,12.5,0.122,5.187505411,35.71209728,0.181045443,3.377227599,0.000680286,1469.969230769,42751,70.6516711,12.230940677,95548,24.954996442,16.769581781,2.371582869,2266,1.118809394,1069,0.704358019,673,0.278394106,266,13.918658685,13299,80.855695567,77256,4.585214607,4052,50.684472726,53.268687042,49550,11,1781,0.617630544637844,0.061843589007569,0.0074968987447967,0.32092627571739
1097,"Mobile","AL",425023,1260.62,10333.26811907,19.876171613,4.630299539,4.425381259,18.91319867,0.369,6.4,28.4,72.004542461,16.46166331,35.342465753,12.392024552,6066,40,42,60.460229361,5.182587965,31.4,5.250730173,44.092421329,11.233354868,10.8,17.030935858,15.052264808,1.935923212,0.885271418,86.061247275,36.2,490.5,14.397171003,13.84266299,14.9,0.189,10.265925301,37.291412392,0.162615023,2.543192813,0.000915558,1092.229551451,45615,66.355644564,15.132379273,413955,23.582515008,15.752678431,35.645178824,147555,0.953002138,3945,2.039835248,8444,0.0446908,185,2.884854634,11942,57.026729959,236065,0.712064548,2757,52.296022515,20.020242523,82682,140,4243,3.29955220362951,0.0362562965039383,0.00938715319258833,0.360487553047066
1099,"Monroe","AL",23699,1034.35,12279.621993072,26.169001034,5.072571466,4.790526083,21.91414582,0.391,5,31.6,52.093809606,12.120587247,37.037037037,12.29986706,4791,41,38,39.987107864,6.741102582,34.2,7.960934603,53.697495563,14.862981886,10.4,12.314098751,12.980769231,0.987507436,0.654372397,91.130747832,31.9,525.4,16.184014077,15.120623512,17.4,0.254,12.839526662,38.053333723,0.158623985,2.973830293,0.000422,2369.666666667,36432,60.996710126,14.655870445,21327,21.873681249,19.604257514,40.971538425,8738,1.284756412,274,0.431378065,92,0.0375111,8,1.444178741,308,54.255169503,11571,0.10263428,21,52.426501618,79.044563898,18234,3,243,1.23456790123457,0.124088553216312,-0.00680298281171228,0.224687477060267
1101,"Montgomery","AL",233168,799.86,9964.873688262,21.269137152,4.255411814,4.320048026,19.606464367,0.366,5.4,25.8,77.321102357,15.895815814,32.894736842,11.123245014,5809,49,39,62.200194995,4.304061419,33.7,5.533600859,52.333320869,15.065231125,11.9,18.837261253,16.875816251,1.999329834,0.932648274,84.816293051,19.7,457.6,13.453225623,13.46436122,13.3,0.221,14.572141064,37.118912531,0.145193312,2.366389438,0.00108098,925.085714286,45833,59.105997148,16.957473167,226646,23.582150137,14.605155176,58.094120346,131668,0.341942942,775,3.096017578,7017,0.111186608,252,3.467080822,7858,33.884118846,76797,1.394784432,2954,52.834817292,10.491230059,24063,107,4293,2.49242953645469,0.033746544040403,0.00642938877468098,0.364367956306796
1103,"Morgan","AL",119936,599.03,9337.445726014,20.483087595,4.648270768,4.457800085,20.071585907,0.315,8,27.2,57.306887606,14.66605166,29.577464789,11.156812867,5862,41,44,54.937548136,4.106491612,20.7,4.702196118,32.249541284,12.351695627,11.6,13.139396561,10.698642138,2.379149995,0.432572726,89.716147981,35.4,454.7,14.030161306,13.264482331,13.4,0.132,4.084201812,37.51680578,0.142956192,3.086659831,0.000597553,1673.492957746,49274,71.579818752,11.407103825,118818,22.793684459,17.105994041,12.493056608,14844,1.09916006,1306,0.703597098,836,0.138867848,165,8.291672979,9852,75.739366089,89992,2.297661309,2576,50.796175664,38.597372165,46120,5,1142,0.437828371278459,0.00454747554185509,0.00696158820926389,0.409513508399709
1105,"Perry","AL",10077,724.03,14815.809160025,32.304995819,5.764698612,5.343085588,23.270893537,0.449,4.8,34.5,52.724010953,11.763064458,57.142857143,11.251073576,5789,41,24,57.183098592,7.936507937,51.3,5.377207738,79.776847978,10.444955087,10.7,20.289855072,14.701378254,6.376811594,0.724637681,84.747847478,47.1,648,19.147319774,17.395292565,20.1,0.302,4.885117508,44.016244799,0.146894904,2.498798654,0.000428311,2334.75,26703,75.255018098,19.38697318,9339,21.704679302,19.102687654,67.127101403,6269,0.23557126,22,0.524681443,49,0.0428311,4,1.681122176,157,29.842595567,2787,0.252220638,23,53.249812614,100,10591,1,179,0.558659217877095,0.241846661581956,0.0317966018792145,0.0426181478332607
1107,"Pickens","AL",20730,890.03,9928.396733372,25.139709675,4.982521897,4.754649783,21.423252604,0.36,6.9,27.4,5.884736149,13.836295055,37.5,11.688574317,5439,42,42,51.66287957,5.293588591,31.2,5.78465741,44.042196116,11.808699075,10.5,15.761935906,14.295347269,1.687377371,0.575539568,82.58302583,48.4,451.8,15.742179515,14.869570954,16.3,0.205,0.89215884,40.240900127,0.148412481,2.99879081,0.000198255,5044,38379,73.687664042,12.053571429,20176,20.03370341,18.403053132,40.087232355,8088,0.247819191,50,0.317208565,64,0.341990484,69,4.574742268,923,53.910586836,10877,1.359580052,259,50.267644726,100,19746,6,241,2.4896265560166,0.103979231665398,0.00439113040395965,0.255779099852106
1109,"Pike","AL",33634,673.12,10147.500327395,22.216030181,4.919464155,4.868311013,22.22820971,0.428,6.3,26.1,62.445667042,16.027800504,34.090909091,12.818352419,5470,44,39,59.466735034,4.875967975,37.7,6.568135538,46.680018487,10.514931202,11,15.291357059,14.72880675,1.798983183,0.469299961,84.587966923,25.5,493.6,15.351891455,14.89286289,13,0.214,6.304344574,39.096680523,0.157907946,3.482210447,0.000691376,1446.391304348,40680,59.239661348,16.02426838,33267,19.307421769,14.882616407,37.304235429,12410,0.715423693,238,2.143265098,713,0.090179457,30,2.209396699,735,55.962365107,18617,1.075337236,338,51.790062224,51.679382352,17002,5,459,1.08932461873638,0.080809238674626,0.00335416864486561,0.291602918191015
1111,"Randolph","AL",23015,584.17,10889.568172881,21.584008662,4.61844197,4.741387228,19.749372459,0.366,7.2,30.4,34.844847903,14.261820082,27.586206897,11.962774958,4215,34,32,50.535714286,4.395604396,27.9,4.790697674,32.623250152,10.595090941,11,17.106001122,13.681818182,3.589455973,1.514301739,85.452380952,39.5,531.2,14.040743388,13.992436068,15.3,0.163,6.815483083,36.353858508,0.154174095,2.876712329,0.000705779,1416.875,41112,72.719070712,11.341734618,22670,21.5703573,20.291133657,19.554477283,4433,0.454344949,103,0.383767093,87,0.097044552,22,2.889280988,655,75.288928099,17068,0.098716683,21,51.455668284,81.342469341,18638,9,218,4.12844036697248,0.0752809869141476,-0.0171981596835263,0.300150313387811
1113,"Russell","AL",59036,647,11668.484229917,23.777693055,4.677256645,4.688231791,21.778608294,0.404,6.6,30.9,69.917086898,14.661273626,19.78021978,10.803090046,4027,38,41,60.702351297,4.297224709,34.9,4.852205006,45.851742759,9.97043251,12.1,16.928956835,14.108740537,2.56294964,1.079136691,86.00874979,35,589.1,14.601897694,14.267761063,13.2,0.201,5.546703228,41.246979867,0.143266637,2.039575876,0.00021036,4753.75,36186,58.915821948,14.964731916,57045,24.522745201,14.009992111,44.58234727,25432,0.580243667,331,0.920326058,525,0.285739329,163,5.413270225,3088,46.500131475,26526,1.039416597,563,51.950214743,35.4089939,18748,0,574,0,0.127185930949966,-0.0216632354407339,0.219898528815803
1115,"St. Clair","AL",88776,653.43,9681.663362089,18.14137408,3.870744344,4.114243946,19.632348196,0.356,8.4,29.5,47.718110368,15.679375665,23.80952381,9.433046853,6162,40,39,53.457902836,3.969598932,17.6,4.16369164,29.333533323,8.407275702,12,11.710444028,10.436432638,1.344590369,0.406504065,86.469952272,52.8,469.3,11.968423249,12.346169412,12.3,0.119,1.567858407,36.630768777,0.121286986,2.486848398,0.00034014,2939.966666667,52755,80.391553284,10.386143334,88199,22.897085001,16.270025737,9.290354766,8194,0.353745507,312,0.824272384,727,0.07483078,66,2.388915974,2107,85.919341489,75780,0.475811877,389,50.289685824,72.796765279,60853,2,426,0.469483568075117,-0.0222223951304549,0.0134920523403559,0.45090320516409
1117,"Shelby","AL",215964,809.46,6354.362196468,14.622676552,3.678102334,3.863553324,16.87485205,0.329,8.6,22.3,86.863162211,18.774494324,20,7.399686468,3910,44,43,75.160614773,3.225983481,9.1,4.143162459,19.546567408,11.109950527,12,10.577877805,9.278419331,1.085589462,0.516316939,86.219645081,45.9,295.1,10.923863425,11.353791712,9.3,0.096,4.302479799,36.703100071,0.095562266,2.167562841,0.000435383,2296.827956989,74098,79.60269553,9.145182093,213605,23.769106528,14.810514735,12.554013249,26816,0.400739683,856,2.176915334,4650,0.0538377,115,5.760632944,12305,77.990215585,166591,1.54769731,3037,51.513775427,22.944870185,44762,24,1376,1.74418604651163,-0.165718182692805,0.00966627551720336,0.672766329079559
1119,"Sumter","AL",13644,913.33,15412.981790104,31.978986123,5.696807257,5.231037687,23.008034973,0.431,4.5,31.8,18.309961491,11.485544016,40.625,12.877182359,5646,55,29,53.756382203,6.53907496,46.1,7.235941169,64.172159752,12.26993865,10.4,26.791277259,24.739130435,1.744548287,2.284527518,87.355508375,41.7,603.8,18.445890318,16.790926471,20,0.291,10.372885631,43.276659622,0.160155726,3.500761035,0.000157642,6343.5,26495,64.537748867,21.606830123,12687,19.452983369,17.443051943,71.829431702,9113,0.11823126,15,1.686765981,214,0.0315283,4,1.071963427,136,24.64727674,3127,0.830980234,103,54.354851423,100,13763,12,286,4.1958041958042,0.244998016365021,0.0274564614748477,0.037745744060202
1121,"Talladega","AL",81380,760.38,12392.876655079,24.393218809,4.832574374,4.793194528,21.424848796,0.407,6.8,33.2,59.798762927,13.099257709,28.205128205,9.818546492,4924,38,35,50.163333993,4.962175009,27.5,4.758846658,44.185096575,11.984569866,11.5,15.513126492,12.866159573,1.925218775,1.352426412,83.701419286,33.4,592.9,14.766688309,14.495929116,16.4,0.185,5.854664594,42.18156803,0.12595428,2.16679833,0.000437145,2287.571428571,41733,72.222046697,10.58644326,80065,21.427590083,17.52576032,32.531068507,26046,0.398426279,319,0.636982452,510,0.0174858,14,2.311871604,1851,62.736526572,50230,0.606123942,464,51.600574533,55.815338251,45931,8,331,2.41691842900302,0.0702773200113062,-0.00573427095436031,0.307886632264868
